customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY
4997;AP31133518;07.07.2015 16:01;07.07.2015 16:26;476120.9275;5552979.795;476097.1477;5552732.157
4998;AP31136321;07.07.2015 17:30;07.07.2015 17:51;476293.1142;5552865.665;476036.8417;5552666.012
4999;AP31136321;07.07.2015 17:30;07.07.2015 17:51;476005.149;5552684.1;476215.0426;5552561.479
5000;AP31137009;07.07.2015 17:48;07.07.2015 17:51;476531.214;5552469.719;476577.8345;5553241.812
5001;AP31137009;07.07.2015 17:48;07.07.2015 17:51;476801.4191;5552794.441;476577.8116;5553240.125
5002;AP31138185;07.07.2015 18:16;07.07.2015 18:28;476188.8491;5552661.038;476085.6371;5552662.641
5003;AP31138185;07.07.2015 18:16;07.07.2015 18:28;476010.8533;5552482.13;476109.1273;5552806.483
5004;AP31140317;07.07.2015 19:09;07.07.2015 19:22;476344.4481;5552290.772;476521.7059;5552438.858
5005;AP31140317;07.07.2015 19:09;07.07.2015 19:22;476420.7566;5552563.407;476677.5491;5552390.926
5006;AP31144078;07.07.2015 22:19;07.07.2015 22:32;476844.1835;5552983.234;476640.5763;5552262.722
5007;AP31144078;07.07.2015 22:19;07.07.2015 22:32;476052.5556;5552760.247;476498.7356;5552749.241
5008;AP31144390;07.07.2015 22:38;07.07.2015 23:00;476130.5526;5552642.486;476011.2187;5552853.075
5009;AP31144390;07.07.2015 22:38;07.07.2015 23:00;476450.6123;5552744.124;476391.8051;5552653.568
5010;AP31148787;08.07.2015 08:06;08.07.2015 08:11;476589.7827;5552747.936;475960.4239;5552999.265
5011;AP31148787;08.07.2015 08:06;08.07.2015 08:11;476679.2756;5552436.87;476255.4608;5552828.625
5012;AP31150455;08.07.2015 08:49;08.07.2015 08:53;475865.0803;5553209.169;476804.8413;5552700.905
5013;AP31150455;08.07.2015 08:49;08.07.2015 08:53;476299.1794;5552964.058;476692.7903;5552485.346
5014;AP31151708;08.07.2015 09:28;08.07.2015 10:51;476063.1948;5552776.604;476235.1465;5552804.178
5015;AP31151708;08.07.2015 09:28;08.07.2015 10:51;476257.2355;5552830.67;476146.2792;5552841.85
5016;AP31151779;08.07.2015 09:30;08.07.2015 09:34;476782.9687;5552583.842;476096.3264;5553051.63
5017;AP31151779;08.07.2015 09:30;08.07.2015 09:34;476716.8525;5552411.351;476087.0133;5552975.387
5018;AP31151944;08.07.2015 09:35;08.07.2015 10:01;475988.8428;5552927.835;476349.8758;5552861.272
5019;AP31151944;08.07.2015 09:35;08.07.2015 10:01;476137.6534;5552879.473;476415.3121;5553015.038
5020;AP31152193;08.07.2015 09:45;08.07.2015 10:03;476020.6618;5552759.12;476079.5719;5552973.787
5021;AP31152193;08.07.2015 09:45;08.07.2015 10:03;476088.3417;5553048.724;475950.3569;5552738.294
5022;AP31152305;08.07.2015 09:49;08.07.2015 11:17;475864.7283;5553176.703;476026.5902;5552416.365
5023;AP31152305;08.07.2015 09:49;08.07.2015 11:17;476151.496;5552798.402;476402.3648;5552222.297
5024;AP31152365;08.07.2015 09:51;08.07.2015 10:11;476250.4486;5552822.853;476020.6597;5552756.391
5025;AP31152365;08.07.2015 09:51;08.07.2015 10:11;476008.4485;5552865.552;475992.2283;5552681.168
5026;AP31152541;08.07.2015 09:57;08.07.2015 10:00;476569.8915;5552715.048;476105.4024;5552851.646
5027;AP31152541;08.07.2015 09:57;08.07.2015 10:00;476665.3493;5552800.412;476181.9588;5552843.004
5028;AP31152696;08.07.2015 10:02;08.07.2015 10:07;476343.9061;5552798.427;475865.7029;5553266.584
5029;AP31152696;08.07.2015 10:02;08.07.2015 10:07;476236.5389;5552798.137;476016.0585;5552816.221
5030;AP31152732;08.07.2015 10:04;08.07.2015 10:07;476810.8789;5552403.651;476671.163;5552953.979
5031;AP31152732;08.07.2015 10:04;08.07.2015 10:07;476744.4156;5552688.177;476807.5914;5553015.023
5032;AP31152959;08.07.2015 10:13;08.07.2015 10:54;476434.2697;5552764.853;476851.3911;5552960.108
5033;AP31152959;08.07.2015 10:13;08.07.2015 10:54;476587.8202;5552680.007;476892.331;5552828.752
5034;AP31152991;08.07.2015 10:14;08.07.2015 10:17;476600.2231;5552653.931;476526.7147;5552439.809
5035;AP31152991;08.07.2015 10:14;08.07.2015 10:17;476636.4568;5552458.843;476590.9776;5552542.285
5036;AP31154389;08.07.2015 11:18;08.07.2015 11:29;476037.9249;5552381.469;476098.7089;5552880.226
5037;AP31154389;08.07.2015 11:18;08.07.2015 11:29;476373.4743;5552495.031;476075.6826;5552737.104
5038;AP31154595;08.07.2015 11:30;08.07.2015 11:55;476195.5334;5553001.699;476280.2477;5553044.304
5039;AP31154595;08.07.2015 11:30;08.07.2015 11:55;476102.0226;5553031.186;475987.7612;5552930.363
5040;AP31155313;08.07.2015 12:00;08.07.2015 14:09;476683.4791;5552467.099;476297.8843;5552396.881
5041;AP31155313;08.07.2015 12:00;08.07.2015 14:09;476298.6925;5552482.417;476427.8817;5552550.893
5042;AP31155761;08.07.2015 12:18;08.07.2015 12:21;475998.2648;5553293.598;476558.8911;5552736.549
5043;AP31155761;08.07.2015 12:18;08.07.2015 12:21;476100.5575;5553299.784;476558.8821;5552851.077
5044;AP31156757;08.07.2015 12:56;08.07.2015 13:00;476698.5734;5552301.747;475868.3956;5553022.14
5045;AP31156757;08.07.2015 12:56;08.07.2015 13:00;476679.08;5552774.39;476048.3848;5553055.395
5046;AP31156835;08.07.2015 13:00;08.07.2015 13:06;476325.6604;5552254.15;476012.6823;5552846.483
5047;AP31156835;08.07.2015 13:00;08.07.2015 13:06;476277.29;5552577.054;476098.0626;5553045.399
5048;AP31156943;08.07.2015 13:04;08.07.2015 13:25;476278.397;5552823.89;475864.683;5553161.651
5049;AP31156943;08.07.2015 13:04;08.07.2015 13:25;476191.8958;5553000.03;475888.3999;5553286.955
5050;AP31157299;08.07.2015 13:19;08.07.2015 13:31;476451.4005;5552621.376;476439.5103;5552787.711
5051;AP31157299;08.07.2015 13:19;08.07.2015 13:31;476571.2507;5552712.391;476596.4489;5552898.812
5052;AP31157868;08.07.2015 13:43;08.07.2015 13:49;476185.0044;5552887.738;476419.5121;5552525.811
5053;AP31157868;08.07.2015 13:43;08.07.2015 13:49;476083.3192;5552954.991;476782.7628;5552500.873
5054;AP31157893;08.07.2015 13:44;08.07.2015 13:48;475931.5851;5553063.245;476681.1578;5552446.405
5055;AP31157893;08.07.2015 13:44;08.07.2015 13:48;476242.1422;5552790.252;476634.1305;5552458.435
5056;AP31157915;08.07.2015 13:45;08.07.2015 13:57;476094.0926;5553049.919;475865.8841;5553283.298
5057;AP31157915;08.07.2015 13:45;08.07.2015 13:57;476315.8833;5552888.709;476242.6914;5552771.443
5058;AP31158136;08.07.2015 13:51;08.07.2015 14:02;476144.6597;5553190.607;476178.7636;5552895.058
5059;AP31158136;08.07.2015 13:51;08.07.2015 14:02;476086.1172;5553048.262;476272.7604;5552828.881
5060;AP31158800;08.07.2015 14:18;08.07.2015 14:37;476020.637;5552727.023;476006.0755;5553046.784
5061;AP31158800;08.07.2015 14:18;08.07.2015 14:37;476226.2282;5553031.367;476134.5025;5552802.437
5062;AP31159662;08.07.2015 14:52;08.07.2015 14:56;476769.6313;5552693.488;476228.9196;5552813.475
5063;AP31159662;08.07.2015 14:52;08.07.2015 14:56;476903.6301;5552509.897;476023.2777;5553050.286
5064;AP31161506;08.07.2015 16:01;08.07.2015 16:07;476531.3598;5552480.855;476157.0088;5552785.411
5065;AP31161506;08.07.2015 16:01;08.07.2015 16:07;476838.4551;5553028.461;476161.0479;5552867.634
5066;AP31162451;08.07.2015 16:34;08.07.2015 16:47;476102.5487;5552803.988;476106.2725;5552584.952
5067;AP31162451;08.07.2015 16:34;08.07.2015 16:47;476102.2998;5552864.894;476020.6492;5552742.778
5068;AP31163357;08.07.2015 17:02;08.07.2015 20:03;476577.7077;5553232.479;476775.6224;5553000.719
5069;AP31163357;08.07.2015 17:02;08.07.2015 20:03;476667.5112;5552796.315;476650.9757;5553324.224
5070;AP31163463;08.07.2015 17:05;08.07.2015 17:45;476018.46;5552789.247;476423.7166;5553175.172
5071;AP31163463;08.07.2015 17:05;08.07.2015 17:45;476120.101;5552805.857;476748.763;5553297.623
5072;AP31163770;08.07.2015 17:11;08.07.2015 17:15;476358.495;5552863.209;476606.9673;5552453.666
5073;AP31163770;08.07.2015 17:11;08.07.2015 17:15;476907.3211;5552877.373;476698.6358;5552469.797
5074;AP31164041;08.07.2015 17:17;08.07.2015 17:22;476864.0402;5552600.032;476085.1909;5552945.532
5075;AP31164041;08.07.2015 17:17;08.07.2015 17:22;476794.1554;5552369.805;475864.9529;5553151.51
5076;AP31167653;08.07.2015 18:42;08.07.2015 18:47;476683.2091;5552562.623;476863.2908;5552921.927
5077;AP31167653;08.07.2015 18:42;08.07.2015 18:47;476839.9412;5552996.847;476738.1758;5553168.068
5078;AP31177189;09.07.2015 01:13;09.07.2015 01:56;476649.033;5552940.868;476288.2204;5553026.81
5079;AP31177189;09.07.2015 01:13;09.07.2015 01:56;476612.7813;5552753.033;476304.8528;5552938.466
5080;AP31179225;09.07.2015 07:52;09.07.2015 08:00;476310.8338;5552911.486;476765.4385;5552560.268
5081;AP31179225;09.07.2015 07:52;09.07.2015 08:00;476202.8814;5552808.045;476920.8039;5552535.828
5082;AP31180210;09.07.2015 09:44;09.07.2015 09:48;475864.986;5553200.47;475865.4009;5553134.673
5083;AP31180210;09.07.2015 09:44;09.07.2015 09:48;476155.8637;5553147.025;476315.148;5552892.026
5084;AP31182394;09.07.2015 12:10;09.07.2015 12:16;476144.4826;5552730.142;476273.1858;5552850.894
5085;AP31182394;09.07.2015 12:10;09.07.2015 12:16;476075.0783;5552502.836;476178.6301;5552576.575
5086;AP31182520;09.07.2015 12:14;09.07.2015 12:40;476194.9376;5553001.546;476234.1807;5552860.06
5087;AP31182520;09.07.2015 12:14;09.07.2015 12:40;476010.7655;5553294.354;476123.0131;5553274.811
5088;AP31182953;09.07.2015 12:27;09.07.2015 12:29;476813.8115;5553082.13;476699.5727;5553068.481
5089;AP31182953;09.07.2015 12:27;09.07.2015 12:29;476210.5515;5553005.568;476446.0855;5553088.748
5090;AP31183478;09.07.2015 12:47;09.07.2015 12:53;476641.1879;5552587.898;476180.4949;5552842.583
5091;AP31183478;09.07.2015 12:47;09.07.2015 12:53;476698.4676;5552309.378;476196.4716;5552847.179
5092;AP31183806;09.07.2015 12:58;09.07.2015 13:50;475918.1407;5553159.175;476314.7554;5552881.706
5093;AP31183806;09.07.2015 12:58;09.07.2015 13:50;476030.8623;5553051.829;476127.5787;5552985.413
5094;AP31183818;09.07.2015 12:58;09.07.2015 13:50;476075.7489;5552990.605;476002.1734;5552893.815
5095;AP31183818;09.07.2015 12:58;09.07.2015 13:50;476247.74;5552854.525;476138.3901;5552831.723
5096;AP31184491;09.07.2015 13:25;09.07.2015 13:30;476904.1035;5552768.171;476164.8384;5552733.341
5097;AP31184491;09.07.2015 13:25;09.07.2015 13:30;476661.1539;5552550.566;476146.0867;5552989.619
5098;AP31184770;09.07.2015 13:36;09.07.2015 13:48;476066.0495;5552395.323;476379.7049;5552411.702
5099;AP31184770;09.07.2015 13:36;09.07.2015 13:48;476493.6042;5552433.523;476398.9153;5552471.316
5100;AP31185443;09.07.2015 14:01;09.07.2015 14:05;476154.533;5552901.617;476130.6151;5552646.097
5101;AP31185443;09.07.2015 14:01;09.07.2015 14:05;475864.9209;5553194.463;476222.131;5552491.601
5102;AP31185522;09.07.2015 14:04;09.07.2015 14:09;476874.5349;5552885.85;476698.1879;5552329.535
5103;AP31185522;09.07.2015 14:04;09.07.2015 14:09;476652.7531;5553143.387;476496.2486;5552769.148
5104;AP31186869;09.07.2015 15:02;09.07.2015 15:07;476641.892;5552556.155;476201.8939;5553025.54
5105;AP31186869;09.07.2015 15:02;09.07.2015 15:07;476916.466;5552557.373;476096.6152;5552801.736
5106;AP31186947;09.07.2015 15:06;09.07.2015 15:45;476217.362;5552538.614;476144.761;5552660.409
5107;AP31186947;09.07.2015 15:06;09.07.2015 15:45;476436.9026;5552810.644;476238.0016;5552670.916
5108;AP31187467;09.07.2015 15:29;09.07.2015 15:56;476001.8283;5552316.541;476090.9598;5552733.583
5109;AP31187467;09.07.2015 15:29;09.07.2015 15:56;476217.1335;5552540.867;476237.1757;5552858.838
5110;AP31188102;09.07.2015 15:54;09.07.2015 15:57;476606.1191;5553014.862;476792.2633;5552698.255
5111;AP31188102;09.07.2015 15:54;09.07.2015 15:57;476361.4308;5553129.462;476856.6317;5552500.302
5112;AP31189133;09.07.2015 16:34;09.07.2015 16:40;476707.4819;5552970.23;475875.1156;5553286.153
5113;AP31189133;09.07.2015 16:34;09.07.2015 16:40;476902.5603;5552892.553;476245.1721;5552790.733
5114;AP31189872;09.07.2015 17:05;09.07.2015 17:10;476215.28;5552743.856;476679.8334;5552439.697
5115;AP31189872;09.07.2015 17:05;09.07.2015 17:10;476122.9516;5552968.961;476606.8883;5552453.652
5116;AP31190976;09.07.2015 17:42;09.07.2015 18:55;476858.4686;5552937.399;476597.5643;5552660.962
5117;AP31190976;09.07.2015 17:42;09.07.2015 18:55;476531.1574;5552465.399;476680.2389;5552480.53
5118;AP31191011;09.07.2015 17:43;09.07.2015 18:56;476570.7678;5552743.723;476737.6475;5552405.171
5119;AP31191011;09.07.2015 17:43;09.07.2015 18:56;476814.7288;5552384.336;476675.8219;5552956.064
5120;AP31193601;09.07.2015 19:04;09.07.2015 19:18;476688.2564;5552467.944;476277.3978;5552761.317
5121;AP31193601;09.07.2015 19:04;09.07.2015 19:18;476706.2052;5552969.658;476101.3587;5552868.912
5122;AP31194346;09.07.2015 19:33;09.07.2015 19:42;476650.3986;5552309.859;476487.5898;5552725.225
5123;AP31194346;09.07.2015 19:33;09.07.2015 19:42;476816.7128;5552703.406;476682.1728;5552768.41
5124;AP31194347;09.07.2015 19:33;09.07.2015 19:38;475975.7951;5552958.848;476712.4433;5552472.259
5125;AP31194347;09.07.2015 19:33;09.07.2015 19:38;476052.7524;5552760.552;476647.1119;5552868.155
5126;AP31198024;09.07.2015 22:50;09.07.2015 22:56;476114.7016;5552729.708;476917.3372;5552817.833
5127;AP31198024;09.07.2015 22:50;09.07.2015 22:56;476137.8585;5552966.54;476646.2311;5552263.147
5128;AP31198627;09.07.2015 23:33;09.07.2015 23:38;476399.2235;5552659.14;476274.4327;5552587.496
5129;AP31198627;09.07.2015 23:33;09.07.2015 23:38;476444.2372;5552797.556;476404.8227;5552402.999
5130;AP31198980;10.07.2015 00:08;10.07.2015 00:13;476505.4166;5552763.639;476290.1123;5553004.96
5131;AP31198980;10.07.2015 00:08;10.07.2015 00:13;476891.3054;5552719.119;476006.6148;5553046.894
5132;AP31203786;10.07.2015 08:49;10.07.2015 08:54;476517.0597;5552817.011;476271.2091;5552830.132
5133;AP31203786;10.07.2015 08:49;10.07.2015 08:54;476812.2461;5552396.791;476321.1665;5552864.877
5134;AP31204833;10.07.2015 09:22;10.07.2015 09:27;476192.2237;5552845.957;476568.0527;5552863.592
5135;AP31204833;10.07.2015 09:22;10.07.2015 09:27;476133.7957;5552828.791;476683.6101;5552467.121
5136;AP31204862;10.07.2015 09:23;10.07.2015 09:33;476117.8594;5552441.684;476630.4802;5552376.199
5137;AP31204862;10.07.2015 09:23;10.07.2015 09:33;476265.2129;5552242.627;476245.8174;5552378.53
5138;AP31205184;10.07.2015 09:34;10.07.2015 09:39;476676.4724;5552518.986;475999.9222;5552682.913
5139;AP31205184;10.07.2015 09:34;10.07.2015 09:39;476653.7492;5552943.704;476342.8222;5552797.853
5140;AP31205445;10.07.2015 09:44;10.07.2015 09:47;476077.2079;5552929.787;475935.3427;5552827.921
5141;AP31205445;10.07.2015 09:44;10.07.2015 09:47;476220.1985;5552870.792;476101.5256;5553096.396
5142;AP31205556;10.07.2015 09:48;10.07.2015 09:52;475864.8952;5553153.675;476702.0675;5552470.409
5143;AP31205556;10.07.2015 09:48;10.07.2015 09:52;476286.7507;5552813.244;476612.4991;5552454.637
5144;AP31205915;10.07.2015 10:04;10.07.2015 10:07;476217.3124;5552884.312;476391.8021;5553088.555
5145;AP31205915;10.07.2015 10:04;10.07.2015 10:07;476180.7407;5553048.123;476290.1875;5553004.621
5146;AP31206596;10.07.2015 10:35;10.07.2015 10:37;476693.257;5553066.633;476807.6822;5553100.106
5147;AP31206596;10.07.2015 10:35;10.07.2015 10:37;476337.2727;5553206.103;476416.8023;5553215.659
5148;AP31207547;10.07.2015 11:23;10.07.2015 11:28;476306.6518;5552930.351;476532.3838;5552440.573
5149;AP31207547;10.07.2015 11:23;10.07.2015 11:28;476203.9545;5552949.564;476899.2182;5552796.167
5150;AP31208555;10.07.2015 12:04;10.07.2015 12:07;476447.7412;5552970.775;476332.2159;5553216.556
5151;AP31208555;10.07.2015 12:04;10.07.2015 12:07;476389.0973;5552896.914;476777.2358;5553001.44
5152;AP31209953;10.07.2015 12:58;10.07.2015 13:58;476162.4356;5553111.027;476123.3647;5552939.701
5153;AP31209953;10.07.2015 12:58;10.07.2015 13:58;476121.563;5552823.543;476130.2448;5552911.713
5154;AP31209956;10.07.2015 12:58;10.07.2015 13:57;476289.3322;5553008.478;476302.5307;5552975.363
5155;AP31209956;10.07.2015 12:58;10.07.2015 13:57;476308.0785;5552953.693;475896.9063;5553026.48
5156;AP31210572;10.07.2015 13:20;10.07.2015 13:22;476849.8738;5553033.03;476665.0724;5552950.514
5157;AP31210572;10.07.2015 13:20;10.07.2015 13:22;476645.0884;5552938.495;476325.1427;5552858.214
5158;AP31210672;10.07.2015 13:24;10.07.2015 13:25;476504.6239;5552851.637;476498.2387;5553070.868
5159;AP31210672;10.07.2015 13:24;10.07.2015 13:25;476315.5836;5553277.645;476315.3279;5553285.506
5160;AP31210687;10.07.2015 13:24;10.07.2015 13:27;476704.9426;5552728.442;476818.6518;5553019.972
5161;AP31210687;10.07.2015 13:24;10.07.2015 13:27;476476.7112;5552814.44;476729.0653;5552685.997
5162;AP31211669;10.07.2015 14:02;10.07.2015 15:10;476066.0197;5552780.353;476100.0322;5552714.025
5163;AP31211669;10.07.2015 14:02;10.07.2015 15:10;475994.1611;5552537.963;476214.1226;5552570.55
5164;AP31213195;10.07.2015 14:59;10.07.2015 15:02;476673.8012;5552409.136;476360.1345;5553132.269
5165;AP31213195;10.07.2015 14:59;10.07.2015 15:02;476674.285;5552411.587;476372.9733;5553104.472
5166;AP31215662;10.07.2015 16:27;10.07.2015 16:29;476309.5132;5552917.443;476203.6068;5552808.196
5167;AP31215662;10.07.2015 16:27;10.07.2015 16:29;476642.3456;5553051.74;476188.0627;5552844.76
5168;AP31215903;10.07.2015 16:34;10.07.2015 16:37;476315.4271;5552882.203;476449.4048;5552883.635
5169;AP31215903;10.07.2015 16:34;10.07.2015 16:37;476244.3693;5552855.901;476697.4034;5553067.846
5170;AP31218608;10.07.2015 17:55;10.07.2015 18:03;476231.9786;5553062.096;476859.2716;5553030.591
5171;AP31218608;10.07.2015 17:55;10.07.2015 18:03;476375.1688;5553047.088;476414.9981;5553215.679
5172;AP31220147;10.07.2015 18:37;10.07.2015 19:05;476017.344;5552686.866;476203.8593;5552808.248
5173;AP31220147;10.07.2015 18:37;10.07.2015 19:05;476297.2832;5552972.612;475865.7693;5553120.829
5174;AP31222776;10.07.2015 19:59;10.07.2015 20:15;476892.4524;5552812.998;476655.2955;5552329.865
5175;AP31222776;10.07.2015 19:59;10.07.2015 20:15;476643.5504;5552262.945;476677.6909;5552956.9
5176;AP31228710;11.07.2015 00:40;11.07.2015 00:59;476185.52;5553029.886;476245.1675;5552760.7
5177;AP31228710;11.07.2015 00:40;11.07.2015 00:59;475959.0757;5552686.248;476154.3101;5553153.069
5178;AP31232165;11.07.2015 09:16;11.07.2015 09:30;476750.3639;5552630.556;476578.778;5553311.279
5179;AP31232165;11.07.2015 09:16;11.07.2015 09:30;476698.8387;5552282.621;476595.3603;5553055.941
5180;AP31233934;11.07.2015 10:59;11.07.2015 11:02;476721.8054;5552682.347;476164.331;5552989.12
5181;AP31233934;11.07.2015 10:59;11.07.2015 11:02;476428.4211;5552988.852;476082.77;5552735.471
5182;AP31234231;11.07.2015 11:13;11.07.2015 11:17;476426.2406;5553146.661;476346.6476;5552799.877
5183;AP31234231;11.07.2015 11:13;11.07.2015 11:17;476868.2701;5552905.952;476908.3233;5552816.102
5184;AP31234948;11.07.2015 11:47;11.07.2015 12:13;476584.6381;5553317.203;476191.179;5552738.725
5185;AP31234948;11.07.2015 11:47;11.07.2015 12:13;476657.5728;5553056.195;476141.2566;5552834.877
5186;AP31236210;11.07.2015 12:37;11.07.2015 13:31;476579.6847;5552882.214;476608.3351;5552910.591
5187;AP31236210;11.07.2015 12:37;11.07.2015 13:31;476375.3057;5552866.986;476187.8785;5553179.403
5188;AP31236461;11.07.2015 12:46;11.07.2015 13:31;476155.7291;5553147.548;476696.7078;5552773.1
5189;AP31236461;11.07.2015 12:46;11.07.2015 13:31;476086.4855;5552975.264;476472.8338;5552900.135
5190;AP31237026;11.07.2015 13:06;11.07.2015 13:17;475962.5677;5552993.628;476094.762;5552732.707
5191;AP31237026;11.07.2015 13:06;11.07.2015 13:17;475867.1668;5553068.314;476125.7481;5552804.517
5192;AP31237072;11.07.2015 13:08;11.07.2015 14:03;476350.5182;5553176.586;476324.2123;5552750.074
5193;AP31237072;11.07.2015 13:08;11.07.2015 14:03;476747.2966;5552988.044;476470.9135;5552888.468
5194;AP31237151;11.07.2015 13:11;11.07.2015 14:07;476778.6484;5553270.792;476573.907;5552876.492
5195;AP31237151;11.07.2015 13:11;11.07.2015 14:07;476379.0856;5553048.001;476636.8882;5552910.988
5196;AP31237175;11.07.2015 13:12;11.07.2015 14:05;476353.4392;5552803.472;476127.006;5552804.217
5197;AP31237175;11.07.2015 13:12;11.07.2015 14:05;476667.6759;5552796.003;476818.645;5552703.812
5198;AP31237176;11.07.2015 13:12;11.07.2015 14:07;476386.9446;5552869.601;476576.5157;5552702.101
5199;AP31237176;11.07.2015 13:12;11.07.2015 14:07;476841.4985;5552802.611;476711.408;5552679.963
5200;AP31237216;11.07.2015 13:13;11.07.2015 13:52;476156.4482;5552891.627;476156.5522;5552788.453
5201;AP31237216;11.07.2015 13:13;11.07.2015 13:52;476300.3665;5552987.24;476143.9749;5552984.887
5202;AP31237237;11.07.2015 13:14;11.07.2015 13:51;476047.2627;5553055.167;476297.14;5552868.649
5203;AP31237237;11.07.2015 13:14;11.07.2015 13:51;476080.9487;5553047.188;476163.9578;5553111.393
5204;AP31237351;11.07.2015 13:19;11.07.2015 14:06;476405.5991;5552743.392;476638.8772;5552902.655
5205;AP31237351;11.07.2015 13:19;11.07.2015 14:06;476590.5907;5552893.016;476172.3665;5552801.681
5206;AP31237456;11.07.2015 13:22;11.07.2015 14:03;476218.3453;5552528.921;476431.9311;5552688.075
5207;AP31237456;11.07.2015 13:22;11.07.2015 14:03;476432.336;5552689.341;476098.5663;5552701.326
5208;AP31237491;11.07.2015 13:23;11.07.2015 14:03;476267.06;5552757.206;476086.1541;5552642.715
5209;AP31237491;11.07.2015 13:23;11.07.2015 14:03;476247.172;5552791.051;476074.9094;5552663.544
5210;AP31237635;11.07.2015 13:28;11.07.2015 13:33;476633.0644;5552927.009;476219.1035;5553140.161
5211;AP31237635;11.07.2015 13:28;11.07.2015 13:33;476449.2537;5552641.308;476404.0329;5553037.571
5212;AP31242081;11.07.2015 16:03;11.07.2015 16:09;476185.0619;5553031.634;476355.0105;5552862.426
5213;AP31242081;11.07.2015 16:03;11.07.2015 16:09;475977.1366;5552955.322;476571.8064;5552868.715
5214;AP31242168;11.07.2015 16:06;11.07.2015 16:11;476639.5666;5552899.766;476525.5999;5552348.208
5215;AP31242168;11.07.2015 16:06;11.07.2015 16:11;476789.0126;5553006.71;476022.5456;5552189.39
5216;AP31242656;11.07.2015 16:23;11.07.2015 16:24;476075.0447;5552502.976;476263.214;5552848.209
5217;AP31242656;11.07.2015 16:23;11.07.2015 16:24;476227.8812;5552813.258;476224.363;5552581.734
5218;AP31244046;11.07.2015 17:10;11.07.2015 17:29;476135.7396;5552887.82;476245.7114;5552751.004
5219;AP31244046;11.07.2015 17:10;11.07.2015 17:29;476059.2007;5552770.48;475865.7633;5553272.157
5220;AP31244391;11.07.2015 17:22;11.07.2015 17:39;476076.6267;5552986.744;476019.9557;5552772.448
5221;AP31244391;11.07.2015 17:22;11.07.2015 17:39;476127.3019;5552981.42;476157.1312;5552784.596
5222;AP31245124;11.07.2015 17:47;11.07.2015 17:56;476248.7126;5552655.68;476644.7511;5552878.045
5223;AP31245124;11.07.2015 17:47;11.07.2015 17:56;476003.5778;5552887.49;476733.851;5552673.146
5224;AP31249122;11.07.2015 20:09;11.07.2015 20:23;476259.73;5552586.854;476173.7082;5552801.961
5225;AP31249122;11.07.2015 20:09;11.07.2015 20:23;476051.3666;5552758.407;476253.9887;5552826.931
5226;AP31255325;12.07.2015 01:26;12.07.2015 01:31;476171.8626;5553177.666;476140.967;5552345.721
5227;AP31255325;12.07.2015 01:26;12.07.2015 01:31;476586.3116;5553124.191;476596.5402;5552645.597
5228;AP31257153;12.07.2015 05:29;12.07.2015 05:32;476828.5149;5552799.965;476315.1853;5553289.889
5229;AP31257153;12.07.2015 05:29;12.07.2015 05:32;476888.0021;5552938.975;476864.4732;5553014.004
5230;AP31257707;12.07.2015 08:34;12.07.2015 08:39;476896.5963;5552508.461;476381.3944;5552868.353
5231;AP31257707;12.07.2015 08:34;12.07.2015 08:39;476401.6554;5552503.434;476594.0767;5553062.834
5232;AP31258671;12.07.2015 10:21;12.07.2015 10:26;476693.0586;5552772.357;476106.3114;5552730.54
5233;AP31258671;12.07.2015 10:21;12.07.2015 10:26;476540.949;5552843.851;475865.8133;5553119.175
5234;AP31259166;12.07.2015 11:00;12.07.2015 11:09;476430.9155;5552505.674;476320.7294;5552399.063
5235;AP31259166;12.07.2015 11:00;12.07.2015 11:09;476048.6479;5552413.819;476339.7851;5552315.266
5236;AP31259727;12.07.2015 11:40;12.07.2015 11:43;476301.9348;5552787.737;476076.1529;5552947.502
5237;AP31259727;12.07.2015 11:40;12.07.2015 11:43;476448.5556;5552883.444;475972.2974;5552968.045
5238;AP31260239;12.07.2015 12:12;12.07.2015 12:54;476119.789;5552958.941;476086.3895;5553092.023
5239;AP31260239;12.07.2015 12:12;12.07.2015 12:54;475951.8896;5553011.465;476113.9605;5552729.782
5240;AP31260244;12.07.2015 12:13;12.07.2015 12:54;476140.5055;5553206.767;476108.6945;5552837.589
5241;AP31260244;12.07.2015 12:13;12.07.2015 12:54;476097.9578;5552802.246;476011.6937;5552850.935
5242;AP31260252;12.07.2015 12:13;12.07.2015 12:54;476192.1442;5553023.205;476117.3804;5552729.443
5243;AP31260252;12.07.2015 12:13;12.07.2015 12:54;476292.4976;5552994.2;476131.2704;5552986.251
5244;AP31260558;12.07.2015 12:32;12.07.2015 13:18;476315.3239;5553285.628;476368.1506;5552811.258
5245;AP31260558;12.07.2015 12:32;12.07.2015 13:18;476805.6437;5553208.012;476280.5354;5552789.631
5246;AP31261876;12.07.2015 13:39;12.07.2015 13:45;476571.0715;5552447.365;476013.5719;5552842.476
5247;AP31261876;12.07.2015 13:39;12.07.2015 13:45;476707.4059;5552724.107;476265.8137;5552834.484
5248;AP31262579;12.07.2015 14:10;12.07.2015 14:16;476116.3847;5552980.239;476274.1622;5552760.03
5249;AP31262579;12.07.2015 14:10;12.07.2015 14:16;476102.8803;5553028.108;476193.0231;5552805.988
5250;AP31263243;12.07.2015 14:39;12.07.2015 15:33;476103.0189;5552979.134;476283.0262;5552817.991
